1-NN, 0.981, 0.0146287388383
5-NN, 0.985, 0.00836660026534
Decision\nTree, 0.959, 0.0245764114549
Logistic\nRegression, 0.97, 0.0221359436212
Naive\nBayes, 0.987, 0.00812403840464
Neural\nNetwork, 0.954, 0.0297321374946
Random\nForest, 0.948, 0.026
SVM, 0.933, 0.0224944437584
